game_date,home_team,away_team,winner,predicted_winner,confidence_0,confidence_1,cum_acc,home_odds,away_odds
2020-02-29,Nashville Predators,Colorado Avalanche,0,1,0.4993973218746496,0.5006026781253504,0.5758426966292135,2.12,2.71
2020-02-29,St Louis Blues,Dallas Stars,1,1,0.418215069769964,0.581784930230036,0.576437587657784,1.97,2.82
2020-02-29,Arizona Coyotes,Buffalo Sabres,1,1,0.4526503651463351,0.5473496348536648,0.5770308123249299,1.61,3.62
2020-02-29,Edmonton Oilers,Winnipeg Jets,1,1,0.4512689162443861,0.548731083755614,0.5776223776223777,1.8,3.38
2020-02-29,San Jose Sharks,Pittsburgh Penguins,1,0,0.57392780768844,0.4260721923115599,0.5768156424581006,3.4,1.73
2020-03-01,New York Rangers,Philadelphia Flyers,0,0,0.5065338261325574,0.4934661738674425,0.5774058577405857,2.5,2.1
2020-03-01,Florida Panthers,Calgary Flames,0,1,0.4501981572132322,0.5498018427867676,0.5766016713091922,2.19,2.34
2020-03-01,Columbus Blue Jackets,Vancouver Canucks,1,1,0.4333601491585421,0.566639850841458,0.5771905424200278,1.95,2.79
2020-03-01,Minnesota Wild,Washington Capitals,0,1,0.493767220329793,0.506232779670207,0.5763888888888888,2.65,2.03
2020-03-01,Anaheim Ducks,New Jersey Devils,0,1,0.4414454206806723,0.5585545793193272,0.5755894590846047,1.78,3.22
2020-03-01,Vegas Golden Knights,Los Angeles Kings,0,1,0.3500666585524359,0.6499333414475642,0.574792243767313,1.33,4.75
2020-03-02,Detroit Red Wings,Colorado Avalanche,0,0,0.5366607178781684,0.4633392821218313,0.5753803596127247,4.8,1.37
2020-03-02,Nashville Predators,Edmonton Oilers,0,1,0.4425890848757267,0.5574109151242732,0.574585635359116,1.9,2.82
2020-03-03,New York Islanders,Montreal Canadiens,0,1,0.4803070100327271,0.5196929899672731,0.5737931034482758,1.92,2.76
2020-03-03,New York Rangers,St Louis Blues,0,0,0.5037965893028237,0.4962034106971764,0.5743801652892562,2.84,1.95
2020-03-03,Pittsburgh Penguins,Ottawa Senators,1,1,0.2990617099671132,0.7009382900328871,0.5749656121045392,1.34,4.71
2020-03-03,Tampa Bay Lightning,Boston Bruins,0,1,0.4491514173788538,0.5508485826211461,0.5741758241758241,2.15,2.5
2020-03-03,Minnesota Wild,Nashville Predators,1,1,0.446778117531828,0.5532218824681717,0.5747599451303155,1.95,2.7
2020-03-03,Winnipeg Jets,Buffalo Sabres,1,1,0.4370740019947184,0.5629259980052814,0.5753424657534246,1.75,3.12
2020-03-03,Chicago Blackhawks,Anaheim Ducks,1,1,0.4414289941320991,0.5585710058679005,0.5759233926128591,1.68,3.4
2020-03-03,Dallas Stars,Edmonton Oilers,0,1,0.4232320279346975,0.5767679720653025,0.575136612021858,1.8,3.22
2020-03-03,Vegas Golden Knights,New Jersey Devils,1,1,0.3918931961050369,0.6081068038949632,0.5757162346521146,1.36,4.61
2020-03-03,San Jose Sharks,Toronto Maple Leafs,1,0,0.5567616129541355,0.4432383870458643,0.5749318801089919,3.12,1.75
2020-03-04,Washington Capitals,Philadelphia Flyers,0,1,0.4449291811753702,0.5550708188246296,0.5741496598639456,1.85,2.85
2020-03-04,Calgary Flames,Columbus Blue Jackets,1,1,0.464969823138722,0.5350301768612779,0.5747282608695652,1.76,3.25
2020-03-04,Colorado Avalanche,Anaheim Ducks,0,1,0.2969017683116331,0.7030982316883668,0.5739484396200815,1.37,4.61
2020-03-04,Vancouver Canucks,Arizona Coyotes,0,1,0.4339079603689068,0.5660920396310929,0.573170731707317,2.15,2.47
2020-03-05,Buffalo Sabres,Pittsburgh Penguins,0,0,0.5479306468564181,0.4520693531435818,0.5737483085250338,3.3,1.71
2020-03-05,Tampa Bay Lightning,Montreal Canadiens,1,1,0.4346332531891519,0.5653667468108482,0.5743243243243243,1.57,3.74
2020-03-05,Florida Panthers,Boston Bruins,0,0,0.5437791612796107,0.4562208387203892,0.5748987854251012,2.96,1.85
2020-03-05,New York Rangers,Washington Capitals,1,0,0.5233049154590099,0.47669508454099,0.5741239892183289,2.55,2.03
2020-03-05,Philadelphia Flyers,Carolina Hurricanes,1,1,0.4712363176431814,0.5287636823568186,0.5746971736204576,1.97,2.65
2020-03-05,Ottawa Senators,New York Islanders,1,1,0.4866590880044277,0.5133409119955723,0.5752688172043011,3.12,1.76
2020-03-05,Nashville Predators,Dallas Stars,1,1,0.4584707077906019,0.5415292922093976,0.5758389261744966,2.25,2.4
2020-03-05,Chicago Blackhawks,Edmonton Oilers,1,0,0.5033608863912505,0.4966391136087494,0.5750670241286864,2.21,2.5
2020-03-05,Los Angeles Kings,Toronto Maple Leafs,1,0,0.5179493801164458,0.4820506198835541,0.5742971887550201,3.22,1.73
2020-03-05,San Jose Sharks,Minnesota Wild,0,0,0.5176721807042927,0.4823278192957075,0.5748663101604278,2.65,1.99
2020-03-06,New Jersey Devils,St Louis Blues,1,0,0.5500187190130192,0.4499812809869808,0.5740987983978638,4.0,1.54
2020-03-06,Detroit Red Wings,Chicago Blackhawks,1,0,0.5601260927999042,0.4398739072000955,0.5733333333333334,3.5,1.62
2020-03-06,Winnipeg Jets,Vegas Golden Knights,1,0,0.518669126311857,0.481330873688143,0.5725699067909454,2.68,2.08
2020-03-06,Calgary Flames,Arizona Coyotes,1,1,0.4350783887282011,0.5649216112717989,0.5731382978723404,1.86,2.9
2020-03-06,Vancouver Canucks,Colorado Avalanche,1,0,0.5336776495070631,0.4663223504929371,0.5723771580345286,2.6,2.09
2020-03-06,Anaheim Ducks,Toronto Maple Leafs,1,0,0.551485466023206,0.4485145339767937,0.5716180371352785,3.25,1.69
2020-03-07,New York Islanders,Carolina Hurricanes,0,0,0.5089530655675014,0.4910469344324986,0.5721854304635762,2.03,2.65
2020-03-07,Pittsburgh Penguins,Washington Capitals,0,1,0.4386943335383987,0.5613056664616014,0.5714285714285714,2.0,2.66
2020-03-07,Dallas Stars,Nashville Predators,0,1,0.4634764076808713,0.5365235923191286,0.570673712021136,1.87,3.15
2020-03-07,Los Angeles Kings,Minnesota Wild,1,0,0.5007928530605426,0.4992071469394575,0.5699208443271768,3.16,1.9
2020-03-07,Boston Bruins,Tampa Bay Lightning,0,1,0.4531631853342057,0.546836814665794,0.5691699604743083,1.93,2.88
2020-03-07,Florida Panthers,Montreal Canadiens,1,1,0.4905315712104018,0.5094684287895983,0.5697368421052632,1.8,2.94
2020-03-07,New York Rangers,New Jersey Devils,0,1,0.4601061322581281,0.539893867741872,0.568988173455979,1.61,3.52
2020-03-07,Philadelphia Flyers,Buffalo Sabres,1,1,0.3832192962437339,0.6167807037562663,0.5695538057742782,1.5,4.05
2020-03-07,San Jose Sharks,Ottawa Senators,0,1,0.4212047237440676,0.5787952762559321,0.5688073394495413,1.75,3.15
2020-03-07,Edmonton Oilers,Columbus Blue Jackets,1,1,0.4803903370637331,0.519609662936267,0.569371727748691,1.8,3.18
2020-03-08,Pittsburgh Penguins,Carolina Hurricanes,0,1,0.4553853383175369,0.544614661682463,0.5686274509803921,1.75,3.2
2020-03-08,Detroit Red Wings,Tampa Bay Lightning,1,0,0.5360323242672735,0.4639676757327261,0.5678851174934726,4.55,1.45
2020-03-08,Calgary Flames,Vegas Golden Knights,0,0,0.5101341405087307,0.4898658594912694,0.5684485006518905,2.4,2.23
2020-03-08,Chicago Blackhawks,St Louis Blues,0,0,0.5153660864992429,0.4846339135007572,0.5690104166666666,2.7,1.99
2020-03-08,Anaheim Ducks,Minnesota Wild,0,0,0.5462503420667025,0.4537496579332973,0.5695708712613784,2.85,1.95
2020-03-08,Vancouver Canucks,Columbus Blue Jackets,0,1,0.4726502848900623,0.5273497151099374,0.5688311688311688,1.82,2.95
2020-03-08,San Jose Sharks,Colorado Avalanche,0,0,0.5664818944255317,0.4335181055744678,0.569390402075227,3.05,1.83
2020-03-09,Buffalo Sabres,Washington Capitals,1,0,0.5483374397912374,0.4516625602087621,0.5686528497409327,2.95,1.8
2020-03-09,Winnipeg Jets,Arizona Coyotes,1,1,0.4514431899076249,0.5485568100923748,0.5692108667529108,2.0,2.8
2020-03-09,St Louis Blues,Florida Panthers,0,1,0.4178457826005622,0.5821542173994377,0.5684754521963824,1.82,2.97
2020-03-09,Edmonton Oilers,Vegas Golden Knights,0,1,0.4973734178663934,0.5026265821336067,0.567741935483871,2.19,2.38
2020-03-09,Los Angeles Kings,Colorado Avalanche,1,0,0.5297447255701409,0.470255274429859,0.5670103092783505,2.88,1.9
2020-03-10,Toronto Maple Leafs,Tampa Bay Lightning,1,1,0.4862456695662153,0.5137543304337847,0.5675675675675675,2.3,2.3
2020-03-10,Montreal Canadiens,Nashville Predators,0,1,0.4433133946238294,0.5566866053761707,0.5668380462724936,2.4,2.26
2020-03-10,New Jersey Devils,Pittsburgh Penguins,0,0,0.5752992091376191,0.4247007908623806,0.5673940949935815,3.54,1.67
2020-03-10,Philadelphia Flyers,Boston Bruins,0,1,0.456350376023067,0.5436496239769326,0.5666666666666667,2.44,2.18
2020-03-10,Detroit Red Wings,Carolina Hurricanes,0,0,0.5726001554467137,0.4273998445532858,0.5672215108834827,4.6,1.4
2020-03-10,Dallas Stars,New York Rangers,0,1,0.4095026702011661,0.5904973297988341,0.5664961636828645,1.71,3.3
2020-03-10,Vancouver Canucks,New York Islanders,1,1,0.4478000614917498,0.55219993850825,0.5670498084291188,2.08,1.98
2020-03-10,Anaheim Ducks,Ottawa Senators,1,1,0.4426104573244008,0.5573895426755989,0.5676020408163265,2.0,2.7
2020-03-11,Chicago Blackhawks,San Jose Sharks,1,1,0.4484555632240816,0.5515444367759184,0.5681528662420382,1.78,3.05
2020-03-11,Edmonton Oilers,Winnipeg Jets,0,1,0.4629570991549321,0.5370429008450679,0.5674300254452926,1.93,2.75
2020-03-11,Anaheim Ducks,St Louis Blues,0,0,0.5381963149842164,0.4618036850157833,0.567979669631512,3.4,1.66
2020-03-11,Colorado Avalanche,New York Rangers,1,1,0.3830182994262703,0.6169817005737295,0.5685279187817259,1.92,2.75
2020-03-11,Los Angeles Kings,Ottawa Senators,1,1,0.4135633327248047,0.5864366672751948,0.5690747782002535,1.85,3.08
